"TOA5","OwascoWinchInternet","CR1000","57852","CR1000.Std.26","CPU:Owasco.cr1","37634","PFL_Step"
"TIMESTAMP","RECORD","PFL_Counter","_CntRS232","_RS232Dpt","sensorParms(1)","sensorParms(2)","sensorParms(3)","sensorParms(4)","sensorParms(5)","sensorParms(6)","sensorParms(7)","sensorParms(8)","sensorParms(9)","sensorParms(10)"
"2021-07-21 00:23:32",27210,189,1,24.03,6.6,24.03,332.52,-2.78,0.3,87.78,10.75,0.54,5.97,9.98
"2021-07-21 00:25:00",27211,189,1,22.52,6.69,22.52,333.03,-2.7,0.14,87.78,10.73,0.49,5.97,10.18
"2021-07-21 00:26:24",27212,189,1,21.09,6.77,21.09,332.59,-2.68,0.25,88.71,10.82,0.56,5.97,10.19
"2021-07-21 00:27:48",27213,189,1,19.58,7.08,19.58,331.22,-2.63,0.46,90.33,10.93,0.61,5.97,10.09
"2021-07-21 00:29:12",27214,189,1,18.09,7.58,18.09,331.34,-2.59,0.37,92.5,11.07,0.56,5.98,10.1
"2021-07-21 00:30:36",27215,189,1,16.57,8.83,16.57,332.2,-2.65,0.4,97.92,11.35,0.47,5.98,10.18
"2021-07-21 00:32:00",27216,189,1,15.08,10.87,15.08,328.38,-1.62,0.61,97.91,10.82,0.48,5.97,10.1
"2021-07-21 00:33:24",27217,189,1,13.59,11.95,13.59,329.48,-2.12,0.3,98.42,10.61,0.25,5.97,10.16
"2021-07-21 00:34:48",27218,189,1,12.06,14.68,12.06,327.42,-1.86,0.27,95.98,9.74,0.09,5.98,10.1
"2021-07-21 00:36:12",27219,189,1,10.54,16.35,10.54,327.63,-1.62,0.4,92.94,9.1,-0.05,5.97,10.11
"2021-07-21 00:37:35",27220,189,1,9.05,19.14,9.05,330.97,-2.15,0.53,92.36,8.52,-0.19,5.97,10.17
"2021-07-21 00:38:59",27221,189,1,7.55,21.76,7.55,322.94,-2.61,0.95,96.61,8.5,-0.35,5.97,10.15
"2021-07-21 00:40:22",27222,189,1,6.06,22.34,6.06,319.81,-2.94,0.98,101.63,8.82,-0.52,5.97,10.13
"2021-07-21 00:41:46",27223,189,1,4.57,22.64,4.57,319.54,-2.81,1.11,103.67,8.95,-0.58,5.97,10.1
"2021-07-21 00:43:10",27224,189,1,3.09,23.21,3.09,319.07,-2.98,0.85,107.7,9.19,-0.66,5.98,10.17
"2021-07-21 00:44:38",27225,189,1,1.56,23.82,1.56,319.16,-3.02,1.11,109.09,9.21,-0.64,5.97,10.13
"2021-07-21 00:45:55",27226,189,1,1.03,24.01,1.03,319.05,-2.97,0.94,108.85,9.15,-0.75,5.97,10.13
"2021-07-21 12:01:34",27227,190,1,46.47,5.62,46.47,335.74,-2.71,-0.09,78.64,9.87,0.43,5.97,10.88
"2021-07-21 12:02:58",27228,190,1,45.12,5.62,45.12,335.85,-2.5,-0.14,78.6,9.87,0.42,5.97,11.01
"2021-07-21 12:04:27",27229,190,1,43.52,5.62,43.52,335.67,-2.68,-0.1,78.66,9.88,0.47,5.98,10.9
"2021-07-21 12:05:51",27230,190,1,42.1,5.62,42.1,334.93,-2.73,-0.11,79.93,10.04,0.46,5.97,10.91
"2021-07-21 12:07:15",27231,190,1,40.61,5.64,40.61,334.66,-2.96,-0.12,81.45,10.22,0.45,5.97,10.98
"2021-07-21 12:08:43",27232,190,1,39.02,5.68,39.02,333.69,-3.04,-0.11,85.27,10.69,0.43,5.97,10.99
"2021-07-21 12:10:07",27233,190,1,37.56,5.77,37.56,334.19,-3,-0.12,86.34,10.8,0.42,5.97,11
"2021-07-21 12:11:31",27234,190,1,36.09,5.81,36.09,333.6,-2.96,-0.13,85.61,10.7,0.41,5.97,10.91
"2021-07-21 12:12:55",27235,190,1,34.56,5.87,34.56,333.83,-3.01,-0.09,84.04,10.48,0.45,5.97,10.97
"2021-07-21 12:14:19",27236,190,1,33.09,5.96,33.09,334.67,-3.03,-0.04,82.19,10.23,0.44,5.97,11.01
"2021-07-21 12:15:47",27237,190,1,31.53,6.04,31.53,332.98,-3.02,0.01,86.91,10.8,0.45,5.97,11.03
"2021-07-21 12:17:11",27238,190,1,30.11,6.1,30.11,333.51,-2.98,-0.06,86.38,10.71,0.44,5.97,11.03
"2021-07-21 12:18:36",27239,190,1,28.58,6.18,28.58,333.74,-2.92,-0.04,85.68,10.61,0.49,5.97,11.08
"2021-07-21 12:20:04",27240,190,1,27.05,6.32,27.05,333.36,-2.78,0.12,86.17,10.63,0.5,5.97,11.18
"2021-07-21 12:21:28",27241,190,1,25.6,6.44,25.6,333.41,-2.96,0.09,86.7,10.66,0.46,5.97,11.22
"2021-07-21 12:22:52",27242,190,1,24.1,6.54,24.1,333.54,-2.79,0.12,86.61,10.63,0.48,5.97,11.25
"2021-07-21 12:24:16",27243,190,1,22.54,6.66,22.54,333.03,-2.75,0.12,87.97,10.76,0.51,5.97,11.35
"2021-07-21 12:25:40",27244,190,1,21.04,6.96,21.04,332.62,-2.63,0.17,89.63,10.88,0.51,5.97,11.5
"2021-07-21 12:27:03",27245,190,1,19.53,7.26,19.53,332.4,-2.7,0.17,90.68,10.92,0.47,5.97,11.45
"2021-07-21 12:28:26",27246,190,1,18.03,8.09,18.03,331.73,-2.65,0.19,95.01,11.21,0.49,5.97,11.4
"2021-07-21 12:29:49",27247,190,1,16.55,9.9,16.55,330.52,-2.03,0.12,97.75,11.05,0.39,5.97,11.26
"2021-07-21 12:31:12",27248,190,1,15.06,10.62,15.06,330.04,-2.17,0.16,97.88,10.88,0.34,5.97,11.28
"2021-07-21 12:32:35",27249,190,1,13.54,12.2,13.54,328.86,-2.34,0.19,96.75,10.39,0.24,5.97,11.21
"2021-07-21 12:33:58",27250,190,1,12.06,14.65,12.06,329.05,-1.72,0.13,93.95,9.53,0.06,5.97,11.14
"2021-07-21 12:35:21",27251,190,1,10.54,17.04,10.54,326.03,-1.64,0.12,90.99,8.78,-0.15,5.97,11.03
"2021-07-21 12:36:44",27252,190,1,9.04,19.14,9.04,325.72,-2.1,0.29,89.45,8.27,-0.27,5.97,10.99
"2021-07-21 12:38:07",27253,190,1,7.59,20.95,7.59,324.29,-2.65,0.41,92.68,8.26,-0.42,5.97,11.05
"2021-07-21 12:39:30",27254,190,1,6.04,22.35,6.04,319.97,-2.92,0.61,99.66,8.65,-0.57,5.98,11.04
"2021-07-21 12:40:53",27255,190,1,4.55,22.74,4.55,320.92,-3.04,0.72,105.62,9.09,-0.62,5.97,11.09
"2021-07-21 12:42:16",27256,190,1,3.08,23.39,3.08,319.26,-2.99,0.72,106.56,9.07,-0.69,5.97,11.09
"2021-07-21 12:43:40",27257,190,1,1.58,23.42,1.58,318.95,-2.99,0.87,106.8,9.08,-0.71,5.97,11.14
"2021-07-21 12:44:54",27258,190,1,1.09,23.42,1.09,319.31,-3.03,0.78,106.85,9.09,-0.72,5.97,11.17
"2021-07-22 00:01:38",27259,191,1,46.48,5.62,46.48,335.77,-2.65,-0.14,78.81,9.89,0.45,5.98,10.21
"2021-07-22 00:03:06",27260,191,1,45.04,5.63,45.04,335.96,-2.86,-0.16,78.77,9.89,0.43,5.97,10.15
"2021-07-22 00:04:35",27261,191,1,43.55,5.63,43.55,335.78,-2.93,-0.09,78.83,9.9,0.45,5.98,10.21
"2021-07-22 00:06:00",27262,191,1,42.1,5.65,42.1,335.09,-2.82,-0.13,80.84,10.14,0.46,5.98,10.15
"2021-07-22 00:07:25",27263,191,1,40.6,5.73,40.6,334.04,-2.92,-0.15,83.38,10.44,0.43,5.98,10.19
"2021-07-22 00:08:54",27264,191,1,39.03,5.77,39.03,334.47,-2.99,-0.15,83.88,10.49,0.44,5.98,10.16
"2021-07-22 00:10:22",27265,191,1,37.54,5.83,37.54,333.82,-2.91,-0.09,85.82,10.72,0.45,5.97,10.1
"2021-07-22 00:11:50",27266,191,1,36.03,5.92,36.03,334.14,-3.14,-0.06,84.81,10.57,0.46,5.97,10.2
"2021-07-22 00:13:14",27267,191,1,34.59,5.98,34.59,333.78,-2.93,-0.05,84.55,10.52,0.46,5.98,10.15
"2021-07-22 00:14:43",27268,191,1,33.03,6.06,33.03,333.96,-2.99,0.03,83.84,10.41,0.48,5.97,10.21
"2021-07-22 00:16:11",27269,191,1,31.54,6.11,31.54,333.72,-2.97,0.01,84.7,10.5,0.5,5.97,10.13
"2021-07-22 00:17:40",27270,191,1,30.06,6.18,30.06,333.79,-2.91,0.04,85.92,10.64,0.49,5.97,10.19
"2021-07-22 00:19:05",27271,191,1,28.61,6.29,28.61,333.09,-2.99,0.04,86.64,10.7,0.48,5.97,10.11
"2021-07-22 00:20:35",27272,191,1,27.06,6.41,27.06,333.15,-2.84,0.09,87,10.71,0.48,5.98,10.23
"2021-07-22 00:22:04",27273,191,1,25.54,6.56,25.54,333.14,-2.84,0.1,87.26,10.7,0.47,5.98,10.09
"2021-07-22 00:23:33",27274,191,1,24.04,6.66,24.04,333.14,-2.89,0.14,87.78,10.73,0.54,5.97,10.11
"2021-07-22 00:24:57",27275,191,1,22.59,6.82,22.59,333.03,-2.74,0.12,88.29,10.76,0.49,5.98,10.18
"2021-07-22 00:26:25",27276,191,1,21.02,6.98,21.02,332.84,-2.71,0.27,89.44,10.85,0.55,5.98,10.2
"2021-07-22 00:27:49",27277,191,1,19.58,7.49,19.58,331.82,-2.68,0.18,91.02,10.91,0.52,5.97,10.18
"2021-07-22 00:29:13",27278,191,1,18.09,8.42,18.09,331.07,-2.52,0.31,96.57,11.32,0.47,5.98,10.04
"2021-07-22 00:30:37",27279,191,1,16.59,10.19,16.59,330.88,-2.33,0.22,98.22,11.04,0.35,5.97,10.2
"2021-07-22 00:32:01",27280,191,1,15.09,11.21,15.09,330.87,-2.35,0.32,97.21,10.65,0.34,5.97,10.13
"2021-07-22 00:33:26",27281,191,1,13.59,13.04,13.59,329.51,-2.17,0.28,95.77,10.08,0.18,5.97,10.2
"2021-07-22 00:34:50",27282,191,1,12.08,14.9,12.08,326.96,-1.9,0.39,94.6,9.63,0.13,5.98,10.15
"2021-07-22 00:36:14",27283,191,1,10.57,16.35,10.57,327.07,-1.99,0.44,91.08,8.91,-0.04,5.97,10.14
"2021-07-22 00:37:38",27284,191,1,9.06,20.01,9.06,327.49,-2.42,0.51,88.98,8.08,-0.3,5.98,10.22
"2021-07-22 00:39:02",27285,191,1,7.59,21.59,7.59,322.52,-2.94,0.67,95.04,8.36,-0.43,5.97,10.2
"2021-07-22 00:40:26",27286,191,1,6.09,22.44,6.09,320.68,-3.03,0.83,100.92,8.74,-0.56,5.98,10.09
"2021-07-22 00:41:50",27287,191,1,4.59,22.6,4.59,320.57,-3.02,0.78,102.85,8.88,-0.69,5.97,10.04
"2021-07-22 00:43:14",27288,191,1,3.09,22.88,3.09,320.04,-3.01,1.01,104.77,9,-0.61,5.98,10.19
"2021-07-22 00:44:42",27289,191,1,1.53,23,1.53,319.7,-3.04,0.88,105.33,9.03,-0.68,5.98,10.16
"2021-07-22 00:45:59",27290,191,1,1.04,22.99,1.04,319.72,-3.06,0.79,105.38,9.04,-0.7,5.97,10.13
"2021-07-22 12:01:33",27291,192,1,46.47,5.61,46.47,335.52,-2.55,-0.08,78.25,9.83,0.48,5.98,11.36
"2021-07-22 12:03:00",27292,192,1,45.03,5.6,45.03,335.83,-2.43,-0.06,78.42,9.85,0.43,5.97,11.16
"2021-07-22 12:04:23",27293,192,1,43.56,5.6,43.56,335.8,-2.54,-0.11,78.4,9.85,0.45,5.97,11.8
"2021-07-22 12:05:47",27294,192,1,42.05,5.61,42.05,335.87,-2.75,-0.1,78.69,9.88,0.43,5.97,11.63
"2021-07-22 12:07:11",27295,192,1,40.54,5.61,40.54,335.54,-2.78,-0.11,79.21,9.95,0.41,5.97,11.26
"2021-07-22 12:08:35",27296,192,1,39.05,5.65,39.05,334.17,-3.07,-0.07,82.93,10.4,0.45,5.97,11.56
"2021-07-22 12:09:58",27297,192,1,37.57,5.74,37.57,334.05,-3.16,-0.06,84.06,10.52,0.47,5.97,11.63
"2021-07-22 12:11:21",27298,192,1,36.02,5.79,36.02,333.7,-3.11,-0.11,85.06,10.63,0.42,5.97,11.89
"2021-07-22 12:12:44",27299,192,1,34.55,5.82,34.55,333.7,-3.11,-0.09,85.89,10.73,0.43,5.97,11.4
"2021-07-22 12:14:08",27300,192,1,33.07,5.83,33.07,333.68,-3,-0.08,86.22,10.77,0.45,5.97,11.51
"2021-07-22 12:15:32",27301,192,1,31.58,5.89,31.58,333.44,-3.1,-0.06,87.56,10.92,0.47,5.98,10.98
"2021-07-22 12:16:56",27302,192,1,30.1,5.97,30.1,333.6,-2.91,-0.05,86.7,10.79,0.43,5.97,11.31
"2021-07-22 12:18:20",27303,192,1,28.57,6.06,28.57,333.86,-2.94,-0.06,85.91,10.67,0.45,5.98,11.2
"2021-07-22 12:19:44",27304,192,1,27.07,6.14,27.07,333.57,-2.87,-0.06,85.9,10.65,0.44,5.98,11.81
"2021-07-22 12:21:12",27305,192,1,25.51,6.29,25.51,333.7,-2.91,-0.05,84.61,10.45,0.44,5.97,10.98
"2021-07-22 12:22:36",27306,192,1,24.02,6.44,24.02,333.53,-2.84,-0.08,84.64,10.41,0.44,5.97,11.47
"2021-07-22 12:23:59",27307,192,1,22.55,6.56,22.55,332.84,-2.89,0.01,87.04,10.67,0.46,5.97,11.83
"2021-07-22 12:25:22",27308,192,1,21.01,6.91,21.01,332.83,-2.81,0.06,88.72,10.78,0.52,5.97,11.34
"2021-07-22 12:26:45",27309,192,1,19.52,7.23,19.52,332.93,-2.75,0.09,90.36,10.9,0.49,5.97,11.25
"2021-07-22 12:28:08",27310,192,1,18.02,7.89,18.02,332.56,-2.82,0.12,91.83,10.9,0.44,5.97,11.75
"2021-07-22 12:29:31",27311,192,1,16.48,8.75,16.48,331.24,-2.71,0.07,97.61,11.35,0.37,5.97,11.11
"2021-07-22 12:30:53",27312,192,1,15,11.11,15,330.85,-2.61,0.04,95.12,10.46,0.3,5.97,11.5
"2021-07-22 12:32:16",27313,192,1,13.52,13,13.52,329.84,-2.4,0.15,95.25,10.02,0.21,5.98,11.91
"2021-07-22 12:33:39",27314,192,1,12,15.02,12,328.44,-2.06,0.11,93.15,9.38,-0.01,5.97,11.18
"2021-07-22 12:35:01",27315,192,1,10.49,17.78,10.49,326.82,-2.25,0.11,89.31,8.49,-0.19,5.97,10.97
"2021-07-22 12:36:23",27316,192,1,8.99,18.64,8.99,326.28,-2.28,0.18,88.29,8.24,-0.31,5.97,11.81
"2021-07-22 12:37:45",27317,192,1,7.56,21.24,7.56,324,-2.96,0.44,92.03,8.16,-0.43,5.97,11.41
"2021-07-22 12:39:07",27318,192,1,6.01,22.63,6.01,319.94,-2.96,0.78,103.85,8.97,-0.59,5.97,11.04
"2021-07-22 12:40:30",27319,192,1,4.54,22.79,4.54,319.87,-2.96,0.69,105.05,9.04,-0.66,5.97,11.26
"2021-07-22 12:41:53",27320,192,1,3.06,22.9,3.06,319.64,-2.97,0.63,105.97,9.1,-0.68,5.97,11.27
"2021-07-22 12:43:16",27321,192,1,1.59,23.09,1.59,320.08,-2.96,0.49,106.15,9.08,-0.73,5.97,11.29
"2021-07-22 12:44:30",27322,192,1,1.08,23.17,1.08,319.9,-2.98,0.45,106.16,9.07,-0.76,5.97,11.83
"2021-07-23 00:01:38",27323,193,1,46.48,5.61,46.48,335.8,-2.93,-0.06,79.08,9.93,0.45,5.98,10.25
"2021-07-23 00:03:06",27324,193,1,45.05,5.61,45.05,335.89,-2.58,-0.06,78.93,9.91,0.45,5.98,10.22
"2021-07-23 00:04:31",27325,193,1,43.59,5.61,43.59,335.7,-2.65,-0.06,79.22,9.95,0.47,5.97,10.13
"2021-07-23 00:05:56",27326,193,1,42.11,5.62,42.11,335.38,-2.82,-0.11,80.01,10.05,0.45,5.98,10.11
"2021-07-23 00:07:25",27327,193,1,40.53,5.68,40.53,334.98,-3.02,-0.11,82.83,10.39,0.44,5.97,10.2
"2021-07-23 00:08:53",27328,193,1,39.05,5.73,39.05,334.32,-2.97,-0.1,83.4,10.44,0.44,5.98,10.2
"2021-07-23 00:10:21",27329,193,1,37.52,5.86,37.52,334.67,-3.02,-0.08,83.07,10.37,0.44,5.98,10.12
"2021-07-23 00:11:45",27330,193,1,36.1,5.88,36.1,334.42,-3.06,-0.1,83.09,10.37,0.47,5.98,10.16
"2021-07-23 00:13:10",27331,193,1,34.58,5.92,34.58,334.02,-3.02,-0.05,84.95,10.59,0.46,5.97,10.22
"2021-07-23 00:14:38",27332,193,1,33.04,5.98,33.04,333.8,-3.07,-0.06,84.12,10.47,0.45,5.98,10.2
"2021-07-23 00:16:06",27333,193,1,31.54,6.04,31.54,334.25,-2.99,-0.05,84.19,10.46,0.48,5.97,10.14
"2021-07-23 00:17:35",27334,193,1,30.05,6.12,30.05,334.43,-2.94,-0.06,82.6,10.24,0.46,5.98,10.19
"2021-07-23 00:19:04",27335,193,1,28.54,6.21,28.54,333.97,-3.01,-0.03,82.7,10.23,0.48,5.98,10.1
"2021-07-23 00:20:33",27336,193,1,27.07,6.34,27.07,333.9,-2.99,-0.01,84.17,10.38,0.47,5.98,10.15
"2021-07-23 00:22:02",27337,193,1,25.53,6.46,25.53,333.79,-2.93,-0.02,84.68,10.41,0.45,5.98,10.06
"2021-07-23 00:23:30",27338,193,1,24.05,6.52,24.05,333.91,-2.8,0,86.44,10.61,0.46,5.97,10.19
"2021-07-23 00:24:58",27339,193,1,22.54,6.59,22.54,333.43,-2.91,0,86.88,10.64,0.44,5.97,10.19
"2021-07-23 00:26:22",27340,193,1,21.09,6.93,21.09,332.92,-2.85,0.13,88.89,10.8,0.51,5.98,10.11
"2021-07-23 00:27:50",27341,193,1,19.53,7.29,19.53,332.87,-2.76,0.13,89.58,10.78,0.48,5.98,10.21
"2021-07-23 00:29:14",27342,193,1,18.08,7.87,18.08,332.39,-2.86,0.16,91.65,10.88,0.47,5.97,10.2
"2021-07-23 00:30:38",27343,193,1,16.58,8.16,16.58,332.32,-2.79,0.22,92.81,10.94,0.41,5.98,10.18
"2021-07-23 00:32:02",27344,193,1,15.08,9.36,15.08,330.99,-2.81,0.17,97.97,11.22,0.38,5.97,10.12
"2021-07-23 00:33:26",27345,193,1,13.58,11.57,13.58,330.49,-2.6,0.39,96.97,10.55,0.35,5.98,10.19
"2021-07-23 00:34:50",27346,193,1,12.07,15.09,12.07,328.91,-2.33,0.4,92.9,9.33,0.18,5.98,10.2
"2021-07-23 00:36:14",27347,193,1,10.53,18.09,10.53,325.83,-2.35,0.35,88.66,8.38,-0.15,5.98,10.18
"2021-07-23 00:37:38",27348,193,1,9.07,21.04,9.07,324.01,-3,0.52,91.62,8.15,-0.38,5.98,10.12
"2021-07-23 00:39:02",27349,193,1,7.59,22.27,7.59,321.33,-3.12,0.62,98.14,8.53,-0.54,5.97,10.09
"2021-07-23 00:40:26",27350,193,1,6.1,22.92,6.1,320.18,-2.92,0.87,104.94,9.01,-0.62,5.97,10.17
"2021-07-23 00:41:50",27351,193,1,4.59,22.95,4.59,320.12,-2.94,0.87,105.21,9.03,-0.68,5.97,10.16
"2021-07-23 00:43:18",27352,193,1,3.02,22.95,3.02,319.76,-2.98,0.88,105.15,9.02,-0.69,5.98,10.11
"2021-07-23 00:44:42",27353,193,1,1.58,22.96,1.58,320.02,-2.96,0.76,105.18,9.02,-0.68,5.97,10.14
"2021-07-23 00:46:00",27354,193,1,1.04,22.95,1.04,319.81,-2.98,0.78,105.19,9.03,-0.72,5.97,10.22
"2021-07-23 12:01:33",27355,194,1,46.5,5.62,46.5,335.75,-2.7,-0.07,79.01,9.92,0.47,5.97,11.29
"2021-07-23 12:02:56",27356,194,1,45.1,5.62,45.1,335.44,-2.81,0.05,79.39,9.97,0.5,5.97,11.51
"2021-07-23 12:04:20",27357,194,1,43.54,5.65,43.54,335.5,-2.8,-0.06,80.02,10.04,0.42,5.97,11.1
"2021-07-23 12:05:44",27358,194,1,42.06,5.69,42.06,334.89,-2.9,-0.11,81.72,10.24,0.45,5.97,11.03
"2021-07-23 12:07:08",27359,194,1,40.6,5.76,40.6,334.16,-3.12,-0.1,84.61,10.59,0.45,5.97,11.64
"2021-07-23 12:08:32",27360,194,1,39.06,5.83,39.06,333.7,-3,-0.08,86.15,10.76,0.44,5.97,11.72
"2021-07-23 12:09:56",27361,194,1,37.56,5.91,37.56,333.51,-3.14,-0.04,86.68,10.81,0.44,5.97,11.55
"2021-07-23 12:11:19",27362,194,1,36.02,5.95,36.02,334.14,-3.04,-0.08,87.3,10.87,0.42,5.97,11.29
"2021-07-23 12:12:42",27363,194,1,34.51,5.98,34.51,333.75,-3.05,-0.07,87.64,10.9,0.44,5.97,11.44
"2021-07-23 12:14:05",27364,194,1,33.05,6.02,33.05,333.56,-3.03,-0.07,86.99,10.81,0.43,5.97,11.62
"2021-07-23 12:15:28",27365,194,1,31.54,6.09,31.54,334.13,-3.09,-0.08,84.6,10.5,0.47,5.98,11.74
"2021-07-23 12:16:51",27366,194,1,30.08,6.15,30.08,333.46,-3,-0.03,86.03,10.66,0.45,5.97,11.29
"2021-07-23 12:18:15",27367,194,1,28.59,6.21,28.59,333.79,-3.03,0.03,85.66,10.6,0.49,5.97,11.61
"2021-07-23 12:19:39",27368,194,1,27.07,6.35,27.07,333.81,-3.06,-0,85.23,10.51,0.45,5.97,11.71
"2021-07-23 12:21:03",27369,194,1,25.6,6.42,25.6,333.4,-2.94,-0.03,87.64,10.78,0.43,5.97,11.54
"2021-07-23 12:22:27",27370,194,1,24.09,6.61,24.09,333.42,-2.89,0.03,86.09,10.54,0.46,5.97,11.58
"2021-07-23 12:23:51",27371,194,1,22.61,6.8,22.61,332.99,-2.89,0.02,87.81,10.7,0.46,5.97,11.64
"2021-07-23 12:25:15",27372,194,1,21.07,7,21.07,332.96,-2.91,0.06,89.21,10.82,0.48,5.97,10.97
"2021-07-23 12:26:39",27373,194,1,19.52,7.44,19.52,332.44,-2.88,0.05,91.06,10.93,0.46,5.97,11.03
"2021-07-23 12:28:02",27374,194,1,18.06,8.19,18.06,332.38,-2.88,0.13,95.27,11.22,0.4,5.98,10.95
"2021-07-23 12:29:25",27375,194,1,16.5,9.49,16.5,331.26,-2.84,0.15,98.18,11.21,0.4,5.97,11.48
"2021-07-23 12:30:47",27376,194,1,15.01,10.19,15.01,331.26,-2.82,0.12,96.5,10.83,0.3,5.98,11.55
"2021-07-23 12:32:09",27377,194,1,13.5,11.48,13.5,331.02,-2.76,0.08,96.46,10.51,0.19,5.97,11.08
"2021-07-23 12:33:31",27378,194,1,11.99,12.8,11.99,329.82,-2.71,0.05,94.99,10.05,0.12,5.97,11.11
"2021-07-23 12:34:53",27379,194,1,10.5,16.99,10.5,327.33,-2.1,0.1,90,8.69,-0.08,5.97,11.17
"2021-07-23 12:36:15",27380,194,1,8.98,19.48,8.98,327.01,-2.75,0.24,89.38,8.21,-0.26,5.97,11.51
"2021-07-23 12:37:37",27381,194,1,7.54,21.61,7.54,325.71,-2.86,0.36,95.49,8.41,-0.51,5.97,11.02
"2021-07-23 12:38:59",27382,194,1,6.05,22.67,6.05,319.69,-3.02,0.47,103.75,8.95,-0.63,5.97,11.1
"2021-07-23 12:40:21",27383,194,1,4.54,22.73,4.54,320.03,-3.12,0.55,104.24,8.98,-0.66,5.97,11.03
"2021-07-23 12:41:43",27384,194,1,3.04,22.8,3.04,319.39,-2.98,0.56,104.69,9.01,-0.69,5.97,11.29
"2021-07-23 12:43:06",27385,194,1,1.53,22.96,1.53,319.91,-2.93,0.32,105.49,9.05,-0.71,5.97,11.14
"2021-07-23 12:44:19",27386,194,1,1.06,23.22,1.06,320.18,-3.01,0.29,105.72,9.04,-0.76,5.98,11.88
"2021-07-24 00:01:38",27387,195,1,46.47,5.62,46.47,336.06,-2.83,-0.06,79.43,9.97,0.45,5.97,10.24
"2021-07-24 00:03:06",27388,195,1,45.05,5.63,45.05,335.44,-2.64,-0.08,79.67,10,0.48,5.98,10.13
"2021-07-24 00:04:35",27389,195,1,43.54,5.71,43.54,334.94,-3.06,-0.09,83.14,10.41,0.44,5.97,10.2
"2021-07-24 00:06:03",27390,195,1,42.04,5.75,42.04,334.52,-3.03,-0.04,83.22,10.41,0.45,5.97,10.13
"2021-07-24 00:07:32",27391,195,1,40.55,5.79,40.55,334.3,-3.07,-0.08,83.91,10.49,0.43,5.98,10.22
"2021-07-24 00:09:01",27392,195,1,39.03,5.83,39.03,334.85,-3.11,-0.08,83.62,10.44,0.43,5.97,10.17
"2021-07-24 00:10:29",27393,195,1,37.52,5.85,37.52,333.82,-3.11,-0.09,85.24,10.64,0.43,5.98,10.16
"2021-07-24 00:11:53",27394,195,1,36.1,5.89,36.1,334.08,-3.13,-0.08,86.25,10.75,0.45,5.97,10.2
"2021-07-24 00:13:21",27395,195,1,34.55,5.92,34.55,333.5,-3.15,-0.03,87.1,10.85,0.44,5.97,10.24
"2021-07-24 00:14:49",27396,195,1,33.04,5.96,33.04,333.85,-3.07,-0.06,87.31,10.87,0.45,5.98,10.17
"2021-07-24 00:16:17",27397,195,1,31.54,6.02,31.54,333.83,-3.17,-0.07,87.7,10.9,0.45,5.98,10.16
"2021-07-24 00:17:46",27398,195,1,30.05,6.1,30.05,334.35,-3.06,0,83.72,10.39,0.45,5.98,10.21
"2021-07-24 00:19:15",27399,195,1,28.56,6.15,28.56,334.25,-2.98,-0.07,84.71,10.5,0.43,5.97,10.19
"2021-07-24 00:20:44",27400,195,1,27.06,6.25,27.06,333.77,-3.06,-0.01,85.46,10.56,0.49,5.97,10.11
"2021-07-24 00:22:13",27401,195,1,25.52,6.36,25.52,334.11,-2.94,-0.04,84.87,10.46,0.45,5.98,10.21
"2021-07-24 00:23:41",27402,195,1,24.03,6.44,24.03,333.35,-3,-0.05,86.82,10.68,0.44,5.97,10.19
"2021-07-24 00:25:09",27403,195,1,22.54,6.63,22.54,333.68,-3.08,0.04,86.38,10.57,0.47,5.97,10.1
"2021-07-24 00:26:37",27404,195,1,21.03,6.81,21.03,333.26,-2.94,0.07,87.45,10.66,0.45,5.97,10.18
"2021-07-24 00:28:01",27405,195,1,19.57,7.3,19.57,332.67,-2.85,0.14,89.48,10.78,0.5,5.97,10.24
"2021-07-24 00:29:25",27406,195,1,18.08,7.98,18.08,332.02,-2.87,0.22,94.02,11.13,0.47,5.97,10.18
"2021-07-24 00:30:49",27407,195,1,16.57,9.62,16.57,330.83,-2.68,0.26,96.5,10.98,0.45,5.98,10.16
"2021-07-24 00:32:13",27408,195,1,15.1,10.58,15.1,330.57,-2.82,0.4,97.27,10.83,0.37,5.97,10.1
"2021-07-24 00:33:37",27409,195,1,13.59,12.15,13.59,330.22,-2.67,0.31,95.76,10.28,0.29,5.97,10.21
"2021-07-24 00:35:01",27410,195,1,12.08,14.56,12.08,329.09,-2.46,0.27,93.08,9.47,0.07,5.97,10.08
"2021-07-24 00:36:25",27411,195,1,10.56,17.06,10.56,327.36,-2.34,0.37,89.14,8.6,-0.07,5.97,10.04
"2021-07-24 00:37:49",27412,195,1,9.06,19.83,9.06,326.35,-2.94,0.44,88.25,8.04,-0.31,5.97,10.09
"2021-07-24 00:39:13",27413,195,1,7.57,21.99,7.57,321.39,-2.91,0.65,98.66,8.62,-0.52,5.98,10.17
"2021-07-24 00:40:37",27414,195,1,6.08,22.48,6.08,320.66,-2.85,0.68,102.4,8.87,-0.62,5.98,10.08
"2021-07-24 00:42:01",27415,195,1,4.59,23.04,4.59,319.99,-2.93,0.79,105.77,9.06,-0.69,5.97,10.17
"2021-07-24 00:43:25",27416,195,1,3.08,23.12,3.08,320.23,-2.96,0.82,105.68,9.04,-0.69,5.98,10.02
