"","Date","Time","Temp","Depth","SpCond","BGA","Chla","DOsat","DO","Turbidity"
"9520",2022-09-23,"12:01:37",7.21,22.64,336.56,1,0.44,72.61,8.76,-0.33
"9521",2022-09-23,"12:01:37",6.55,24.01,336.73,1.06,0.42,74.25,9.11,-0.28
"9522",2022-09-23,"12:01:37",6.23,25.63,337.26,1.05,0.4,74.01,9.15,-0.28
"9523",2022-09-23,"12:01:37",6.04,26.94,338.26,1.06,0.42,70.37,8.74,-0.28
"9524",2022-09-23,"12:01:37",5.84,28.6,338.97,1.06,0.35,70.03,8.75,-0.31
"9525",2022-09-23,"12:01:37",5.78,29.98,339.99,1.04,0.35,66.84,8.36,-0.27
"9526",2022-09-23,"12:01:37",5.7,31.56,339.48,1.06,0.34,68.93,8.64,-0.27
"9527",2022-09-23,"12:01:37",5.58,33.02,338.16,1.04,0.32,72.61,9.13,-0.32
"9528",2022-09-23,"12:01:37",5.52,34.51,337.62,1.05,0.29,74.46,9.37,-0.29
"9529",2022-09-23,"12:01:37",5.54,36.1,340.63,1.03,0.26,66,8.3,-0.28
"9530",2022-09-23,"12:01:37",5.52,37.57,340.59,1.03,0.29,65.25,8.22,-0.28
"9531",2022-09-23,"12:01:37",5.48,39.12,341.52,1.05,0.24,64.42,8.12,-0.27
"9532",2022-09-23,"12:01:37",5.47,40.52,342.34,1.03,0.26,62.44,7.87,-0.21
"9533",2022-09-23,"12:01:37",5.43,42.1,342.22,1.04,0.2,62.61,7.9,-0.21
"9534",2022-09-23,"12:01:37",5.29,43.53,343.2,1.02,0.23,61.29,7.76,-0.24
"9535",2022-09-23,"12:01:37",5.25,45.08,345.82,1.02,0.26,54.53,6.91,-0.07
"9536",2022-09-23,"12:01:37",5.25,46.48,346.43,1.03,0.23,53.97,6.84,-0.05
"9537",2022-09-24,"0:01:39",19.76,1.02,304.83,0.49,2.19,95.78,8.74,-0.15
"9538",2022-09-24,"0:01:39",19.76,1.54,304.93,0.48,1.92,95.76,8.74,-0.14
"9539",2022-09-24,"0:01:39",19.75,3.1,305.04,0.48,2.05,95.79,8.75,0.68
"9540",2022-09-24,"0:01:39",19.75,4.59,304.96,0.41,1.89,95.77,8.75,0.32
"9541",2022-09-24,"0:01:39",19.76,6.09,304.88,0.51,2.08,95.69,8.74,-0.08
"9542",2022-09-24,"0:01:39",19.76,7.59,304.74,0.44,1.99,95.7,8.74,-0.18
"9543",2022-09-24,"0:01:39",19.75,9.02,304.47,0.51,2.06,95.43,8.71,0.11
"9544",2022-09-24,"0:01:39",19.73,10.61,305.2,0.5,1.8,95.06,8.68,0
"9545",2022-09-24,"0:01:39",19.71,12.05,304.83,0.55,2.03,94.64,8.65,0
"9546",2022-09-24,"0:01:39",19.08,13.6,308.63,0.81,1.93,88.12,8.15,-0.11
"9547",2022-09-24,"0:01:39",13.51,15.04,335.38,0.87,0.95,49.27,5.13,-0.17
"9548",2022-09-24,"0:01:39",10.97,16.54,335.47,0.95,0.86,55.86,6.16,-0.24
"9549",2022-09-24,"0:01:39",9.99,18.02,335.52,0.99,0.94,60.64,6.84,-0.24
"9550",2022-09-24,"0:01:39",8.98,19.52,335.55,1.03,0.89,65.03,7.51,-0.29
"9551",2022-09-24,"0:01:39",8.76,21.03,335.35,0.99,0.64,66.77,7.76,-0.31
"9552",2022-09-24,"0:01:39",8.47,22.54,334.1,1.08,0.77,69.39,8.14,-0.27
"9553",2022-09-24,"0:01:39",6.96,24.03,336.54,1.11,0.62,73.05,8.87,-0.24
"9554",2022-09-24,"0:01:39",6.43,25.53,337.45,1.05,0.47,70.94,8.73,-0.32
"9555",2022-09-24,"0:01:39",6.18,27.03,337.25,1.05,0.44,73.37,9.08,-0.33
"9556",2022-09-24,"0:01:39",6.08,28.54,337.5,1.09,0.4,73.34,9.1,-0.36
"9557",2022-09-24,"0:01:39",5.95,30.04,337.51,1.06,0.42,73.76,9.18,-0.31
"9558",2022-09-24,"0:01:39",5.86,31.61,337.88,1.07,0.45,72.71,9.08,-0.27
"9559",2022-09-24,"0:01:39",5.71,33.04,338.22,1.07,0.39,72.65,9.1,-0.3
"9560",2022-09-24,"0:01:39",5.64,34.52,338.46,1.08,0.38,72.9,9.15,-0.36
"9561",2022-09-24,"0:01:39",5.62,36.04,338.49,1.06,0.34,73.37,9.21,-0.33
"9562",2022-09-24,"0:01:39",5.56,37.53,338.95,1.05,0.32,71.01,8.93,-0.3
"9563",2022-09-24,"0:01:39",5.52,39.05,338.97,1.04,0.36,70.72,8.9,-0.36
"9564",2022-09-24,"0:01:39",5.51,40.55,340.45,1.08,0.31,67.4,8.49,-0.32
"9565",2022-09-24,"0:01:39",5.39,42.07,339.71,1.05,0.33,70.49,8.9,-0.31
"9566",2022-09-24,"0:01:39",5.33,43.54,341.14,1.05,0.31,66.47,8.41,-0.3
"9567",2022-09-24,"0:01:39",5.31,45.06,343.47,1.06,0.28,60.83,7.7,-0.16
"9568",2022-09-24,"0:01:39",5.26,46.47,346.15,1.02,0.22,55.88,7.08,-0.1
"9569",2022-09-24,"12:01:34",19.75,1.05,305.37,0.41,1.49,97.18,8.87,-0.15
"9570",2022-09-24,"12:01:34",19.73,1.55,305.27,0.39,1.48,97.16,8.87,0.08
"9571",2022-09-24,"12:01:34",19.66,3.08,305.07,0.45,1.64,96.3,8.81,-0.04
"9572",2022-09-24,"12:01:34",19.64,4.57,305.54,0.5,1.64,95.67,8.75,0.02
"9573",2022-09-24,"12:01:34",19.63,6.07,304.94,0.44,1.62,95.2,8.71,-0.1
"9574",2022-09-24,"12:01:34",19.62,7.56,305.74,0.42,1.47,94.78,8.68,-0.11
"9575",2022-09-24,"12:01:34",19.59,9.07,305.15,0.37,1.49,94.54,8.66,-0.27
"9576",2022-09-24,"12:01:34",19.52,10.59,305.07,0.44,1.4,93.11,8.54,0.1
"9577",2022-09-24,"12:01:34",19.23,12.05,307.18,0.51,1.16,89.07,8.21,-0.01
"9578",2022-09-24,"12:01:34",14.13,13.57,333.7,0.72,0.61,45.06,4.63,-0.28
"9579",2022-09-24,"12:01:34",12.03,15.08,334.66,0.84,0.61,51.53,5.55,-0.25
"9580",2022-09-24,"12:01:34",10,16.56,334.61,0.99,0.69,60.78,6.88,-0.19
"9581",2022-09-24,"12:01:34",8.59,18.08,334.28,1.06,0.67,67.29,7.87,-0.28
"9582",2022-09-24,"12:01:34",7.5,19.54,336.13,1.09,0.59,71.13,8.52,-0.36
"9583",2022-09-24,"12:01:34",7.03,21.06,335.05,1.13,0.66,73.53,8.91,-0.25
"9584",2022-09-24,"12:01:34",6.48,22.56,336.73,1.05,0.49,74.33,9.13,-0.3
"9585",2022-09-24,"12:01:34",6.18,24.07,337.02,1.08,0.37,73.98,9.16,-0.21
"9586",2022-09-24,"12:01:34",6.05,25.6,338.39,1.05,0.34,70.56,8.77,-0.28
"9587",2022-09-24,"12:01:34",5.87,27.1,338.12,1.05,0.34,69.86,8.72,-0.2
"9588",2022-09-24,"12:01:34",5.77,28.6,339.84,1.04,0.33,66.62,8.33,-0.3
"9589",2022-09-24,"12:01:34",5.72,30.05,340.12,1.06,0.31,67.11,8.41,-0.31
"9590",2022-09-24,"12:01:34",5.58,31.58,338.4,1.08,0.38,71.83,9.03,-0.34
"9591",2022-09-24,"12:01:34",5.54,33.05,337.93,1.06,0.33,73.58,9.26,-0.33
"9592",2022-09-24,"12:01:34",5.57,34.56,340.47,1.05,0.29,65.62,8.25,-0.3
"9593",2022-09-24,"12:01:34",5.57,36.09,340.6,1.05,0.3,64.59,8.12,-0.24
"9594",2022-09-24,"12:01:34",5.52,37.58,340.22,1.05,0.38,66.71,8.4,-0.27
"9595",2022-09-24,"12:01:34",5.46,39.09,341.22,1.06,0.31,66.26,8.35,-0.23
"9596",2022-09-24,"12:01:34",5.37,40.57,340.6,1.03,0.25,68.54,8.66,-0.26
"9597",2022-09-24,"12:01:34",5.34,42.15,343.71,1.08,0.32,62.27,7.88,-0.15
"9598",2022-09-24,"12:01:34",5.32,43.54,343.69,1.07,0.32,58.97,7.46,-0.14
"9599",2022-09-24,"12:01:34",5.27,45.08,345.93,1.01,0.23,54.86,6.95,-0.1
"9600",2022-09-24,"12:01:34",5.27,46.47,346.15,1.02,0.2,54.1,6.85,-0.1
"9601",2022-09-25,"0:01:36",19.59,1.02,306.08,0.42,1.98,96.88,8.88,-0.14
"9602",2022-09-25,"0:01:36",19.59,1.59,306.26,0.47,1.88,96.85,8.87,-0.11
"9603",2022-09-25,"0:01:36",19.58,3.07,306.23,0.51,2,96.78,8.87,-0.11
"9604",2022-09-25,"0:01:36",19.58,4.56,305.99,0.49,2.15,96.76,8.86,-0.04
"9605",2022-09-25,"0:01:36",19.58,6.08,305.74,0.48,2.09,96.75,8.86,-0.13
"9606",2022-09-25,"0:01:36",19.58,7.58,306.08,0.5,2.02,96.65,8.86,0.04
"9607",2022-09-25,"0:01:36",19.58,9.08,306.15,0.48,2.07,96.4,8.83,-0.11
"9608",2022-09-25,"0:01:36",19.55,10.52,306.27,0.52,2.08,96.12,8.81,-0.02
"9609",2022-09-25,"0:01:36",19.48,12.1,306.9,0.56,2.15,94.31,8.66,-0.07
"9610",2022-09-25,"0:01:36",19.24,13.57,307.74,0.7,2.06,89.65,8.27,-0.13
"9611",2022-09-25,"0:01:36",15.2,15.05,331.31,0.84,1.21,49.71,4.99,-0.19
"9612",2022-09-25,"0:01:36",11.49,16.57,335.35,0.93,0.85,53.38,5.82,-0.2
"9613",2022-09-25,"0:01:36",10.44,18.1,335.95,0.97,0.79,57.77,6.45,-0.23
"9614",2022-09-25,"0:01:36",8.66,19.59,335.73,1.06,0.79,66.76,7.78,-0.28
"9615",2022-09-25,"0:01:36",7.51,21.03,336.44,1.09,0.7,71.18,8.53,-0.33
"9616",2022-09-25,"0:01:36",6.88,22.54,336.37,1.1,0.73,72.99,8.88,-0.33
"9617",2022-09-25,"0:01:36",6.52,24.09,337.02,1.09,0.55,72.91,8.95,-0.31
"9618",2022-09-25,"0:01:36",6.31,25.52,336.89,1.05,0.41,73.42,9.06,-0.3
"9619",2022-09-25,"0:01:36",6.12,27.02,337.34,1.08,0.49,71.95,8.92,-0.3
"9620",2022-09-25,"0:01:36",6,28.53,337.74,1.1,0.45,71.95,8.95,-0.32
"9621",2022-09-25,"0:01:36",5.83,30.05,337.27,1.11,0.44,76.46,9.55,-0.32
"9622",2022-09-25,"0:01:36",5.7,31.53,337.78,1.06,0.4,73.6,9.22,-0.28
"9623",2022-09-25,"0:01:36",5.71,33.04,339.08,1.06,0.38,69.04,8.65,-0.32
"9624",2022-09-25,"0:01:36",5.66,34.52,339.55,1.03,0.34,70.03,8.79,-0.27
"9625",2022-09-25,"0:01:36",5.57,36.04,338.02,1.05,0.33,73.61,9.26,-0.34
"9626",2022-09-25,"0:01:36",5.5,37.54,338.26,1.03,0.29,72.79,9.17,-0.34
"9627",2022-09-25,"0:01:36",5.53,39.04,340.85,1.04,0.27,65.84,8.29,-0.3
"9628",2022-09-25,"0:01:36",5.51,40.56,341.39,1.06,0.29,64.84,8.16,-0.24
"9629",2022-09-25,"0:01:36",5.48,42.06,342.36,1.03,0.27,62.21,7.84,-0.23
"9630",2022-09-25,"0:01:36",5.35,43.54,342.95,1.06,0.3,62.12,7.85,-0.26
"9631",2022-09-25,"0:01:36",5.3,45.05,344.31,1.03,0.23,59.41,7.52,-0.24
"9632",2022-09-25,"0:01:36",5.29,46.4,344.82,1.03,0.26,57.74,7.31,-0.17
"9633",2022-09-25,"12:01:39",19.38,1.02,306.07,0.44,1.54,96.28,8.86,0.17
"9634",2022-09-25,"12:01:39",19.38,1.54,305.7,0.43,1.55,96.25,8.85,-0.17
"9635",2022-09-25,"12:01:39",19.38,3.08,305.54,0.42,1.56,96.19,8.85,-0.16
"9636",2022-09-25,"12:01:39",19.38,4.54,305.94,0.46,1.57,96.15,8.84,-0.1
"9637",2022-09-25,"12:01:39",19.38,6.04,306.39,0.47,1.62,96.08,8.84,-0.16
"9638",2022-09-25,"12:01:39",19.38,7.46,305.98,0.51,1.62,95.99,8.83,-0.19
"9639",2022-09-25,"12:01:39",19.38,8.94,305.74,0.49,1.67,95.79,8.81,-0.25
"9640",2022-09-25,"12:01:39",19.38,10.49,305.86,0.48,1.67,95.72,8.81,-0.06
"9641",2022-09-25,"12:01:39",19.36,12,306.4,0.49,1.58,94.25,8.67,-0.19
"9642",2022-09-25,"12:01:39",19.28,13.44,306.62,0.61,1.3,90.87,8.38,-0.16
"9643",2022-09-25,"12:01:39",12.83,15.1,335.69,0.81,0.63,47.21,4.99,-0.19
"9644",2022-09-25,"12:01:39",9.97,16.64,335.62,0.95,0.64,59.86,6.76,-0.29
"9645",2022-09-25,"12:01:39",8.24,18.02,335.69,1.04,0.64,67.26,7.91,-0.28
"9646",2022-09-25,"12:01:39",7.1,19.57,336.62,1.05,0.52,72.43,8.76,-0.3
"9647",2022-09-25,"12:01:39",6.7,21.05,336.14,1.04,0.48,74.29,9.08,-0.33
"9648",2022-09-25,"12:01:39",6.3,22.56,336.73,1.07,0.42,74.29,9.17,-0.31
"9649",2022-09-25,"12:01:39",6.14,23.95,337.07,1.1,0.47,74.71,9.26,-0.3
"9650",2022-09-25,"12:01:39",5.91,25.55,336.79,1.05,0.39,74.26,9.26,-0.3
"9651",2022-09-25,"12:01:39",5.85,27.08,337.94,1.07,0.34,72.18,9.01,-0.31
"9652",2022-09-25,"12:01:39",5.72,28.57,339.01,1.03,0.32,70.2,8.79,-0.31
"9653",2022-09-25,"12:01:39",5.64,30.01,338.42,1.03,0.31,72.17,9.06,-0.3
"9654",2022-09-25,"12:01:39",5.6,31.47,338.49,1.04,0.31,72.13,9.06,-0.28
"9655",2022-09-25,"12:01:39",5.59,33.17,340.13,1.05,0.28,67.17,8.44,-0.3
"9656",2022-09-25,"12:01:39",5.56,34.51,340.3,1.02,0.28,66.68,8.39,-0.25
"9657",2022-09-25,"12:01:39",5.57,36.1,341.55,1.05,0.26,63.26,7.95,-0.25
"9658",2022-09-25,"12:01:39",5.5,37.56,340.45,1.01,0.28,66.9,8.43,-0.24
"9659",2022-09-25,"12:01:39",5.51,39.06,341.35,1.02,0.27,65.44,8.24,-0.25
"9660",2022-09-25,"12:01:39",5.4,40.43,340,1.04,0.26,68.68,8.67,-0.28
"9661",2022-09-25,"12:01:39",5.36,42.06,341.51,1.04,0.27,64.91,8.21,-0.24
"9662",2022-09-25,"12:01:39",5.3,43.48,343.75,1.05,0.3,58.88,7.45,-0.18
"9663",2022-09-25,"12:01:39",5.29,44.95,344.67,1,0.24,57.55,7.29,-0.14
"9664",2022-09-25,"12:01:39",5.28,46.51,345.57,1.03,0.28,56.36,7.14,-0.13
"9665",2022-09-26,"0:01:35",19.32,1.03,306.18,0.51,2.13,96.1,8.85,-0.11
"9666",2022-09-26,"0:01:35",19.32,1.58,305.88,0.44,2.01,96.07,8.85,-0.14
"9667",2022-09-26,"0:01:35",19.32,3.08,306.33,0.46,1.97,96.02,8.84,-0.07
"9668",2022-09-26,"0:01:35",19.33,4.57,306.67,0.46,2.05,96,8.84,-0.17
"9669",2022-09-26,"0:01:35",19.33,6.06,306.13,0.48,2.12,95.94,8.83,0.1
"9670",2022-09-26,"0:01:35",19.31,7.57,306.35,0.51,2.26,95.88,8.83,-0.14
"9671",2022-09-26,"0:01:35",19.32,9.08,306.22,0.55,2.25,95.85,8.83,0.11
"9672",2022-09-26,"0:01:35",19.31,10.57,306.32,0.49,2.17,95.8,8.82,-0.21
"9673",2022-09-26,"0:01:35",19.32,12.08,305.68,0.52,2.05,95.34,8.78,-0.09
"9674",2022-09-26,"0:01:35",19.06,13.5,307.18,0.75,1.96,92.05,8.53,-0.19
"9675",2022-09-26,"0:01:35",12.62,15.08,332.15,1,1.22,50.4,5.35,-0.16
"9676",2022-09-26,"0:01:35",10.11,16.61,335.51,1.01,0.77,59.57,6.71,-0.2
"9677",2022-09-26,"0:01:35",7.78,18.03,336.39,1.14,0.95,69.01,8.21,-0.26
"9678",2022-09-26,"0:01:35",7.65,19.52,336.43,1.13,0.75,69.9,8.34,-0.24
"9679",2022-09-26,"0:01:35",6.69,21.09,336.47,1.11,0.74,74.07,9.06,-0.23
"9680",2022-09-26,"0:01:35",6.42,22.53,336.82,1.11,0.56,74.71,9.19,-0.25
"9681",2022-09-26,"0:01:35",6.22,24.01,336.69,1.1,0.55,74.66,9.23,-0.28
"9682",2022-09-26,"0:01:35",5.96,25.59,337.24,1.08,0.49,76.53,9.53,-0.28
"9683",2022-09-26,"0:01:35",5.83,27.09,337.13,1.08,0.41,76.84,9.6,-0.32
"9684",2022-09-26,"0:01:35",5.67,28.55,337.16,1.1,0.43,77.73,9.75,-0.28
"9685",2022-09-26,"0:01:35",5.6,30.04,337.25,1.07,0.35,78.29,9.84,-0.33
"9686",2022-09-26,"0:01:35",5.54,31.54,336.95,1.06,0.33,77.63,9.77,-0.34
"9687",2022-09-26,"0:01:35",5.5,33.04,338.07,1.08,0.35,74.61,9.4,-0.32
"9688",2022-09-26,"0:01:35",5.53,34.54,340.08,1.05,0.34,68.56,8.63,-0.32
"9689",2022-09-26,"0:01:35",5.52,36.02,340.38,1.05,0.32,67.58,8.51,0.03
"9690",2022-09-26,"0:01:35",5.52,37.59,340.68,1.03,0.29,65.26,8.21,-0.29
"9691",2022-09-26,"0:01:35",5.47,39.05,340.54,1.07,0.31,66.95,8.44,-0.26
"9692",2022-09-26,"0:01:35",5.37,40.55,340.91,1.04,0.22,67.57,8.54,-0.27
"9693",2022-09-26,"0:01:35",5.33,42.06,342.98,1.04,0.35,61.67,7.8,-0.21
"9694",2022-09-26,"0:01:35",5.32,43.55,343.67,1.02,0.25,59.96,7.59,-0.13
"9695",2022-09-26,"0:01:35",5.3,45.04,344.72,1.05,0.31,57.39,7.26,0.79
"9696",2022-09-26,"0:01:35",5.28,46.43,345.77,1.02,0.25,55.43,7.02,-0.11
"9697",2022-09-26,"12:01:35",19.15,1.1,305.48,0.48,1.49,96.45,8.92,-0.18
"9698",2022-09-26,"12:01:35",19.14,1.57,305.84,0.47,1.58,96.41,8.91,-0.04
"9699",2022-09-26,"12:01:35",19.13,3.05,305.61,0.45,1.75,96.34,8.91,-0.22
"9700",2022-09-26,"12:01:35",19.12,4.52,306.03,0.49,1.75,96.23,8.9,-0.13
"9701",2022-09-26,"12:01:35",19.12,6.03,305.79,0.47,1.74,96.14,8.89,0.03
"9702",2022-09-26,"12:01:35",19.11,7.56,305.74,0.5,1.81,96,8.88,-0.13
"9703",2022-09-26,"12:01:35",19.11,9.05,305.77,0.52,1.84,95.81,8.86,-0.03
"9704",2022-09-26,"12:01:35",19.1,10.57,305.56,0.48,1.9,95.53,8.84,0.44
"9705",2022-09-26,"12:01:35",19.08,12.06,305.94,0.52,1.76,94.6,8.75,-0.08
"9706",2022-09-26,"12:01:35",18.98,13.58,305.81,0.73,1.85,93.24,8.65,-0.13
"9707",2022-09-26,"12:01:35",14.6,15.08,330.56,0.72,0.68,52.65,5.35,-0.17
"9708",2022-09-26,"12:01:35",11.14,16.58,335.59,0.87,0.69,52.71,5.79,-0.24
"9709",2022-09-26,"12:01:35",9.63,18.08,335.28,0.98,0.68,60.92,6.93,-0.29
"9710",2022-09-26,"12:01:35",9.04,19.55,335.15,0.98,0.64,64.98,7.5,-0.3
"9711",2022-09-26,"12:01:35",8.39,21.06,336.02,1.08,0.8,67.31,7.89,-0.19
"9712",2022-09-26,"12:01:35",7.86,22.59,335.51,1.08,0.73,69.03,8.2,-0.27
"9713",2022-09-26,"12:01:35",7.09,24.04,336.42,1.09,0.65,71.76,8.68,-0.32
"9714",2022-09-26,"12:01:35",6.31,25.57,336.77,1.09,0.51,74.25,9.16,-0.31
"9715",2022-09-26,"12:01:35",5.98,27.09,337.66,1.09,0.47,73.56,9.15,-0.24
"9716",2022-09-26,"12:01:35",5.89,28.54,338.03,1.09,0.5,73.02,9.11,-0.3
"9717",2022-09-26,"12:01:35",5.82,30.03,338.06,1.09,0.48,72.25,9.03,-0.32
"9718",2022-09-26,"12:01:35",5.79,31.61,338,1.08,0.42,70.83,8.85,-0.29
"9719",2022-09-26,"12:01:35",5.73,33.05,339.4,1.11,0.41,69.29,8.68,-0.29
"9720",2022-09-26,"12:01:35",5.67,34.53,339.01,1.05,0.38,69.78,8.75,-0.27
"9721",2022-09-26,"12:01:35",5.6,36.04,339.23,1.08,0.35,71.5,8.98,-0.32
"9722",2022-09-26,"12:01:35",5.56,37.53,339,1.06,0.33,70.3,8.84,-0.33
"9723",2022-09-26,"12:01:35",5.54,39.09,341.04,1.05,0.31,66.12,8.32,-0.29
"9724",2022-09-26,"12:01:35",5.52,40.54,340.82,1.06,0.38,65.22,8.21,-0.28
"9725",2022-09-26,"12:01:35",5.5,42.04,340.8,1.06,0.26,65.13,8.2,-0.21
"9726",2022-09-26,"12:01:35",5.37,43.56,340.75,1.08,0.4,67.98,8.59,-0.3
"9727",2022-09-26,"12:01:35",5.35,45.04,341.58,1.05,0.33,64.2,8.12,-0.23
"9728",2022-09-26,"12:01:35",5.3,46.42,344.35,1.08,0.36,58.9,7.46,-0.19
"9729",2022-09-27,"0:01:35",18.97,0.99,305.44,0.47,1.94,96.41,8.94,-0.22
"9730",2022-09-27,"0:01:35",18.99,1.5,306.03,0.49,2,96.38,8.94,-0.16
"9731",2022-09-27,"0:01:35",18.98,3.01,305.88,0.52,1.95,96.33,8.93,-0.18
"9732",2022-09-27,"0:01:35",18.98,4.6,305.55,0.51,1.91,96.32,8.93,-0.01
"9733",2022-09-27,"0:01:35",18.98,6.08,305.83,0.53,1.91,96.24,8.92,-0.05
"9734",2022-09-27,"0:01:35",18.98,7.62,305.8,0.54,1.98,96.19,8.92,-0.09
"9735",2022-09-27,"0:01:35",18.99,9.02,305.29,0.54,1.82,95.95,8.9,-0.02
"9736",2022-09-27,"0:01:35",18.99,10.52,306,0.52,1.88,95.75,8.88,0.16
"9737",2022-09-27,"0:01:35",18.98,12.08,305.91,0.58,1.95,95.08,8.82,-0.19
"9738",2022-09-27,"0:01:35",17.57,13.6,314.94,0.75,1.48,77.75,7.43,-0.09
"9739",2022-09-27,"0:01:35",12.62,15.05,335.06,0.86,0.99,48.13,5.11,-0.25
"9740",2022-09-27,"0:01:35",10.94,16.49,336.15,0.97,0.92,55.53,6.13,-0.28
"9741",2022-09-27,"0:01:35",9.56,17.99,335.59,1,0.88,61.73,7.03,-0.27
"9742",2022-09-27,"0:01:35",8.48,19.55,335.89,1.01,0.75,66.97,7.83,-0.28
"9743",2022-09-27,"0:01:35",7.84,21.11,335.95,1.03,0.68,70.28,8.34,-0.29
"9744",2022-09-27,"0:01:35",7.36,22.59,336.11,1.09,0.68,71.73,8.62,-0.29
"9745",2022-09-27,"0:01:35",6.89,24.03,336.62,1.05,0.53,73.01,8.88,-0.2
"9746",2022-09-27,"0:01:35",6.44,25.64,336.6,1.08,0.49,74.58,9.17,-0.3
"9747",2022-09-27,"0:01:35",6.2,27.02,336.78,1.09,0.5,74.74,9.25,-0.31
"9748",2022-09-27,"0:01:35",5.97,28.51,337.34,1.09,0.45,75.42,9.38,-0.27
"9749",2022-09-27,"0:01:35",5.75,30,337.43,1.07,0.42,76.48,9.57,-0.3
"9750",2022-09-27,"0:01:35",5.74,31.47,337.7,1.08,0.4,74.43,9.32,-0.28
"9751",2022-09-27,"0:01:35",5.63,33.11,338.84,1.07,0.33,70.55,8.86,-0.25
"9752",2022-09-27,"0:01:35",5.56,34.51,339.12,1.06,0.34,71.99,9.05,-0.3
"9753",2022-09-27,"0:01:35",5.55,35.98,339.86,1.05,0.33,68.04,8.56,-0.26
"9754",2022-09-27,"0:01:35",5.53,37.47,340.32,1.03,0.28,66.28,8.34,-0.24
"9755",2022-09-27,"0:01:35",5.5,39.09,341.04,1.06,0.28,64.8,8.16,-0.28
"9756",2022-09-27,"0:01:35",5.46,40.6,341.12,1.05,0.3,65.45,8.25,-0.22
"9757",2022-09-27,"0:01:35",5.38,42.08,341.69,1.05,0.31,64.01,8.09,-0.19
"9758",2022-09-27,"0:01:35",5.29,43.51,345.43,1.04,0.24,55.93,7.08,-0.16
"9759",2022-09-27,"0:01:35",5.28,45,345.87,1.03,0.24,54.69,6.93,-0.15
"9760",2022-09-27,"0:01:35",5.27,46.39,346.38,1.03,0.2,54.44,6.9,-0.19
"9761",2022-09-27,"12:01:34",18.79,1.08,306.81,0.46,1.33,95.91,8.93,-0.08
"9762",2022-09-27,"12:01:34",18.79,1.57,306.62,0.5,1.63,95.88,8.92,-0.15
"9763",2022-09-27,"12:01:34",18.79,3.07,306.52,0.52,1.68,95.78,8.92,-0.13
"9764",2022-09-27,"12:01:34",18.79,4.57,306.68,0.52,1.66,95.62,8.9,-0.18
"9765",2022-09-27,"12:01:34",18.76,6.05,306.65,0.54,1.74,95.1,8.86,-0.04
"9766",2022-09-27,"12:01:34",18.75,7.55,306.95,0.52,1.74,94.85,8.84,-0.1
"9767",2022-09-27,"12:01:34",18.74,9.03,306.84,0.5,1.73,94.66,8.82,-0.12
"9768",2022-09-27,"12:01:34",18.73,10.56,306.64,0.57,1.72,94.62,8.82,-0.06
"9769",2022-09-27,"12:01:34",18.7,12.09,307.2,0.56,1.7,93.93,8.76,0.06
"9770",2022-09-27,"12:01:34",18.68,13.54,306.98,0.68,1.62,92.51,8.63,0
"9771",2022-09-27,"12:01:34",13.61,15.1,335.56,0.8,0.65,45.19,4.68,-0.11
"9772",2022-09-27,"12:01:34",10.69,16.56,335.39,0.89,0.61,56.09,6.22,-0.23
"9773",2022-09-27,"12:01:34",9.4,18.04,335.31,0.93,0.58,62.47,7.15,-0.23
"9774",2022-09-27,"12:01:34",8.48,19.55,336.06,1.02,0.63,66.33,7.76,-0.24
"9775",2022-09-27,"12:01:34",7.43,21.08,335.95,1.07,0.54,70.88,8.51,-0.27
"9776",2022-09-27,"12:01:34",6.75,22.61,336.56,1.05,0.49,73.03,8.91,-0.26
"9777",2022-09-27,"12:01:34",6.38,24.08,336.47,1.05,0.47,74.38,9.16,-0.3
"9778",2022-09-27,"12:01:34",6.04,25.56,337.35,1.06,0.43,74.48,9.25,-0.29
"9779",2022-09-27,"12:01:34",5.84,27.03,337.43,1.06,0.37,75.43,9.42,-0.29
"9780",2022-09-27,"12:01:34",5.75,28.57,337.63,1.07,0.4,73.31,9.18,-0.28
"9781",2022-09-27,"12:01:34",5.69,30.08,338.67,1.04,0.38,70.43,8.83,-0.29
"9782",2022-09-27,"12:01:34",5.59,31.57,338.74,1.09,0.34,71.91,9.04,-0.3
"9783",2022-09-27,"12:01:34",5.57,33.01,338.84,1.07,0.34,71.77,9.02,-0.3
"9784",2022-09-27,"12:01:34",5.57,34.57,340.47,1.04,0.32,66.71,8.39,-0.3
"9785",2022-09-27,"12:01:34",5.54,36.07,340.72,1.04,0.33,65.21,8.2,-0.27
"9786",2022-09-27,"12:01:34",5.53,37.53,341.23,1.06,0.3,64.49,8.12,-0.26
"9787",2022-09-27,"12:01:34",5.5,39.04,341.29,1.04,0.29,65.09,8.2,-0.26
"9788",2022-09-27,"12:01:34",5.42,40.53,340.51,1.05,0.28,67.11,8.47,-0.26
"9789",2022-09-27,"12:01:34",5.31,42.02,343.92,1.07,0.34,59.03,7.47,-0.18
"9790",2022-09-27,"12:01:34",5.29,43.54,345.49,1.05,0.28,55.6,7.04,-0.22
"9791",2022-09-27,"12:01:34",5.28,45.09,345.65,1.05,0.25,54.71,6.93,-0.16
"9792",2022-09-27,"12:01:34",5.27,46.45,345.82,1.04,0.22,54.33,6.88,-0.18
"9793",2022-09-28,"0:01:38",18.7,1.02,306.79,0.5,1.87,95.95,8.95,-0.03
