"TOA5","OwascoInternetMet","CR1000","60228","CR1000.Std.26","CPU:Owasco_MET.cr1","333","TRB_Avg"
"TIMESTAMP","RECORD","AirTempC_Avg","RHumidity_Avg","P_mb_Avg","SolarRad_Avg","Precip_mm_Max","Precip_mm_TMx"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Max","TMx"
"2020-09-16 22:05:30",59170,18.14,59.54,990.5756,0,0,"2020-09-16 22:00:30"
"2020-09-16 22:35:30",59171,18.1,61.02,990.7533,0.002,0,"2020-09-16 22:30:30"
"2020-09-16 23:05:30",59172,17.84,61.82,990.5618,0.002,0,"2020-09-16 23:00:30"
"2020-09-16 23:35:30",59173,17.71,63.89,990.6083,0.004,0,"2020-09-16 23:30:30"
"2020-09-17 00:05:30",59174,17.6,66.64,990.7669,0.001,0,"2020-09-17 00:00:30"
"2020-09-17 00:35:30",59175,17.35,71.02,990.7518,0,0,"2020-09-17 00:30:30"
"2020-09-17 01:05:30",59176,16.84,72.99,990.553,0.001,0,"2020-09-17 01:00:30"
"2020-09-17 01:35:30",59177,16.52,74.94,990.4313,0.001,0,"2020-09-17 01:30:30"
"2020-09-17 02:05:30",59178,16.19,76.17,990.4302,0,0,"2020-09-17 02:00:30"
"2020-09-17 02:35:30",59179,15.92,76.7,990.4794,0,0,"2020-09-17 02:30:30"
"2020-09-17 03:05:30",59180,15.73,79.9,990.3878,0,0,"2020-09-17 03:00:30"
"2020-09-17 03:35:30",59181,15.66,82.8,990.1613,0,0,"2020-09-17 03:30:30"
"2020-09-17 04:05:30",59182,15.38,84.3,990.0859,0,0,"2020-09-17 04:00:30"
"2020-09-17 04:35:30",59183,15.26,85.2,990.0269,0.003,0,"2020-09-17 04:30:30"
"2020-09-17 05:05:30",59184,15.12,85.8,989.9184,0.001,0,"2020-09-17 05:00:30"
"2020-09-17 05:35:30",59185,14.83,86.9,989.8581,0.007,0,"2020-09-17 05:30:30"
"2020-09-17 06:05:30",59186,14.88,87.2,989.8068,0.002,0,"2020-09-17 06:00:30"
"2020-09-17 06:35:30",59187,14.82,85.7,989.9237,0.247,0,"2020-09-17 06:30:30"
"2020-09-17 07:05:30",59188,14.58,88.8,990.0919,5.945,0,"2020-09-17 07:00:30"
"2020-09-17 07:35:30",59189,14.28,89.7,990.355,23.74,0,"2020-09-17 07:30:30"
"2020-09-17 08:05:30",59190,14.73,90.7,990.6021,51.29,0,"2020-09-17 08:00:30"
"2020-09-17 08:35:30",59191,15.03,88.3,990.6534,121.4,0,"2020-09-17 08:30:30"
"2020-09-17 09:05:30",59192,15.39,87,990.8439,181,0,"2020-09-17 09:00:30"
"2020-09-17 09:35:30",59193,16.07,82,991.1636,121.8,0,"2020-09-17 09:30:30"
"2020-09-17 10:05:30",59194,16.81,78.86,991.3466,109.1,0,"2020-09-17 10:00:30"
"2020-09-17 10:35:30",59195,17.27,77.61,991.2642,95.6,0,"2020-09-17 10:30:30"
"2020-09-17 11:05:30",59196,16.87,80.6,991.5477,73.29,0,"2020-09-17 11:00:30"
"2020-09-17 11:35:30",59197,15.65,92.8,991.8979,53.13,0,"2020-09-17 11:30:30"
"2020-09-17 12:05:30",59198,15.47,99.6,991.9402,99.1,0,"2020-09-17 12:00:30"
"2020-09-17 12:35:30",59199,15.77,99.5,992.1768,54.59,0,"2020-09-17 12:30:30"
"2020-09-17 13:05:30",59200,16.12,93.4,992.2769,85.4,0,"2020-09-17 13:00:30"
"2020-09-17 13:35:30",59201,16.5,87.5,992.1913,193.3,0,"2020-09-17 13:30:30"
"2020-09-17 14:05:30",59202,16.94,84.3,991.9483,181.3,0,"2020-09-17 14:00:30"
"2020-09-17 14:35:30",59203,17.38,81,991.8265,142.4,0,"2020-09-17 14:30:30"
"2020-09-17 15:05:30",59204,17.53,77.19,991.6084,183.4,0,"2020-09-17 15:00:30"
"2020-09-17 15:35:30",59205,17.96,70.19,991.504,169,0,"2020-09-17 15:30:30"
"2020-09-17 16:05:30",59206,18.02,70.38,991.4214,179.7,0,"2020-09-17 16:00:30"
"2020-09-17 16:35:30",59207,18.18,65.21,991.2666,162.7,0,"2020-09-17 16:30:30"
"2020-09-17 17:05:30",59208,18.24,60.27,991.3008,64.98,0,"2020-09-17 17:00:30"
"2020-09-17 17:35:30",59209,18.05,62.67,991.2239,85.8,0,"2020-09-17 17:30:30"
"2020-09-17 18:05:30",59210,17.73,66.29,991.175,90.2,0,"2020-09-17 18:00:30"
"2020-09-17 18:35:30",59211,17.22,69.84,991.2553,40.31,0,"2020-09-17 18:30:30"
"2020-09-17 19:05:30",59212,16.74,73.42,991.3075,19.44,0,"2020-09-17 19:00:30"
"2020-09-17 19:35:30",59213,16.36,75.23,991.8159,0.316,0,"2020-09-17 19:30:30"
"2020-09-17 20:05:30",59214,15.71,76.63,992.1147,0,0,"2020-09-17 20:00:30"
"2020-09-17 20:35:30",59215,15.38,77.78,992.4428,0,0,"2020-09-17 20:30:30"
"2020-09-17 21:05:30",59216,14.67,78.97,992.6631,0,0,"2020-09-17 21:00:30"
"2020-09-17 21:35:30",59217,14.39,80.2,992.697,0.001,0,"2020-09-17 21:30:30"
"2020-09-17 22:05:30",59218,14.21,77.24,992.7661,0,0,"2020-09-17 22:00:30"
"2020-09-17 22:35:30",59219,13.94,80.8,992.6691,0,0,"2020-09-17 22:30:30"
"2020-09-17 23:05:30",59220,13.57,78.12,992.736,0,0,"2020-09-17 23:00:30"
"2020-09-17 23:35:30",59221,13.5,76.01,992.7981,0.001,0,"2020-09-17 23:30:30"
"2020-09-18 00:05:30",59222,13.38,75.33,992.7991,0.004,0,"2020-09-18 00:00:30"
"2020-09-18 00:35:30",59223,13.17,76,992.739,0.001,0,"2020-09-18 00:30:30"
"2020-09-18 01:05:30",59224,13.01,78.21,992.5619,0.001,0,"2020-09-18 01:00:30"
"2020-09-18 01:35:30",59225,13.12,83,992.4947,0,0,"2020-09-18 01:30:30"
"2020-09-18 02:05:30",59226,12.4,84.7,992.4111,0.007,0,"2020-09-18 02:00:30"
"2020-09-18 02:35:30",59227,12.44,84.6,992.2747,0.002,0,"2020-09-18 02:30:30"
"2020-09-18 03:05:30",59228,11.66,93.3,992.0779,0.006,0,"2020-09-18 03:00:30"
"2020-09-18 03:35:30",59229,11.08,96.5,991.9047,0.006,0,"2020-09-18 03:30:30"
"2020-09-18 04:05:30",59230,11.13,96.3,991.9255,0.003,0,"2020-09-18 04:00:30"
"2020-09-18 04:35:30",59231,11.71,83.2,992.1365,0.008,0,"2020-09-18 04:30:30"
"2020-09-18 05:05:30",59232,11.14,89.8,992.2393,0.005,0,"2020-09-18 05:00:30"
"2020-09-18 05:35:30",59233,10.6,96.2,992.6317,0.002,0,"2020-09-18 05:30:30"
"2020-09-18 06:05:30",59234,10.33,90.9,992.9296,0.002,0,"2020-09-18 06:00:30"
"2020-09-18 06:35:30",59235,9.84,91.8,993.1998,0.247,0,"2020-09-18 06:30:30"
"2020-09-18 07:05:30",59236,9.47,90.2,993.67,9.66,0,"2020-09-18 07:00:30"
"2020-09-18 07:35:30",59237,9.95,86,993.8602,84.8,0,"2020-09-18 07:30:30"
"2020-09-18 08:05:30",59238,9.96,84.4,994.1456,68.41,0,"2020-09-18 08:00:30"
"2020-09-18 08:35:30",59239,10.23,76.82,994.4073,105,0,"2020-09-18 08:30:30"
"2020-09-18 09:05:30",59240,10.77,69,994.6234,212.7,0,"2020-09-18 09:00:30"
"2020-09-18 09:35:30",59241,10.97,62.91,994.9731,359.5,0,"2020-09-18 09:30:30"
"2020-09-18 10:05:30",59242,11.2,56.78,995.2352,307.7,0,"2020-09-18 10:00:30"
"2020-09-18 10:35:30",59243,11.89,51.16,995.427,471.9,0,"2020-09-18 10:30:30"
"2020-09-18 11:05:30",59244,12.45,46.17,995.464,639.4,0,"2020-09-18 11:00:30"
"2020-09-18 11:35:30",59245,12.77,43.12,995.5349,636.6,0,"2020-09-18 11:30:30"
"2020-09-18 12:05:30",59246,12.91,43.1,995.54,669.4,0,"2020-09-18 12:00:30"
"2020-09-18 12:35:30",59247,13.46,42.78,995.4916,698.6,0,"2020-09-18 12:30:30"
"2020-09-18 13:05:30",59248,13.59,40.87,995.5524,708.8,0,"2020-09-18 13:00:30"
"2020-09-18 13:35:30",59249,13.69,40.34,995.7021,701.9,0,"2020-09-18 13:30:30"
"2020-09-18 14:05:30",59250,13.71,42.16,995.6949,687.7,0,"2020-09-18 14:00:30"
"2020-09-18 14:35:30",59251,13.75,40.3,995.6646,656.6,0,"2020-09-18 14:30:30"
"2020-09-18 15:05:30",59252,13.68,41.45,995.6355,609.6,0,"2020-09-18 15:00:30"
"2020-09-18 15:35:30",59253,13.67,44.66,995.7586,560.9,0,"2020-09-18 15:30:30"
"2020-09-18 16:05:30",59254,13.6,48.05,996.0168,521.8,0,"2020-09-18 16:00:30"
"2020-09-18 16:35:30",59255,13.32,46.74,996.1895,512.1,0,"2020-09-18 16:30:30"
"2020-09-18 17:05:30",59256,13.14,45.17,996.3729,428.2,0,"2020-09-18 17:00:30"
"2020-09-18 17:35:30",59257,13.42,47.47,996.6127,304.5,0,"2020-09-18 17:30:30"
"2020-09-18 18:05:30",59258,13.2,44.57,996.8228,195.3,0,"2020-09-18 18:00:30"
"2020-09-18 18:35:30",59259,13.01,49.01,997.0523,23.97,0,"2020-09-18 18:30:30"
"2020-09-18 19:05:30",59260,12.69,48.51,997.2905,5.371,0,"2020-09-18 19:00:30"
"2020-09-18 19:35:30",59261,12.3,50.84,997.4471,0.247,0,"2020-09-18 19:30:30"
"2020-09-18 20:05:30",59262,11.93,52.91,997.8289,0.002,0,"2020-09-18 20:00:30"
"2020-09-18 20:35:30",59263,11.66,54.89,998.1983,0.002,0,"2020-09-18 20:30:30"
"2020-09-18 21:05:30",59264,11.43,56.44,998.5502,0.002,0,"2020-09-18 21:00:30"
"2020-09-18 21:35:30",59265,11.25,53.58,998.7395,0.004,0,"2020-09-18 21:30:30"
"2020-09-18 22:05:30",59266,10.62,51.94,999.1281,0.002,0,"2020-09-18 22:00:30"
"2020-09-18 22:35:30",59267,10.3,50.56,999.3341,0.002,0,"2020-09-18 22:30:30"
"2020-09-18 23:05:30",59268,9.78,53.44,999.6877,0.002,0,"2020-09-18 23:00:30"
"2020-09-18 23:35:30",59269,9.32,53.62,1000.007,0.002,0,"2020-09-18 23:30:30"
"2020-09-19 00:05:30",59270,9.13,56.23,1000.212,0,0,"2020-09-19 00:00:30"
"2020-09-19 00:35:30",59271,8.83,55.4,1000.372,0,0,"2020-09-19 00:30:30"
"2020-09-19 01:05:30",59272,8.67,56.9,1000.618,0,0,"2020-09-19 01:00:30"
"2020-09-19 01:35:30",59273,8.43,58.38,1000.816,0,0,"2020-09-19 01:30:30"
"2020-09-19 02:05:30",59274,8.24,57.83,1000.952,0.001,0,"2020-09-19 02:00:30"
"2020-09-19 02:05:30",59274,8.24,57.83,1000.952,0.001,0,"2020-09-19 02:00:30"
"2020-09-19 02:35:30",59275,8.15,58.63,1001.094,0.002,0,"2020-09-19 02:30:30"
"2020-09-19 03:05:30",59276,7.821,60.61,1001.212,0.001,0,"2020-09-19 03:00:30"
"2020-09-19 03:35:30",59277,7.69,60.83,1001.205,0,0,"2020-09-19 03:30:30"
"2020-09-19 04:05:30",59278,7.519,61.01,1001.305,0,0,"2020-09-19 04:00:30"
"2020-09-19 04:35:30",59279,7.351,61.6,1001.305,0.002,0,"2020-09-19 04:30:30"
"2020-09-19 05:05:30",59280,7.271,61.04,1001.51,0.001,0,"2020-09-19 05:00:30"
"2020-09-19 05:35:30",59281,6.743,61.36,1001.935,0,0,"2020-09-19 05:30:30"
"2020-09-19 06:05:30",59282,6.742,63.32,1002.052,0,0,"2020-09-19 06:00:30"
"2020-09-19 06:35:30",59283,6.527,66,1002.188,0.356,0,"2020-09-19 06:30:30"
"2020-09-19 07:05:30",59284,6.416,87.4,1002.404,11.58,0,"2020-09-19 07:00:30"
"2020-09-19 07:35:30",59285,6.371,88.8,1002.761,61.14,0,"2020-09-19 07:30:30"
"2020-09-19 08:05:30",59286,6.539,87.6,1003.02,141.5,0,"2020-09-19 08:00:30"
"2020-09-19 08:35:30",59287,7.134,83.1,1003.031,222.2,0,"2020-09-19 08:30:30"
"2020-09-19 09:05:30",59288,7.587,77.94,1003.267,278.7,0,"2020-09-19 09:00:30"
"2020-09-19 09:35:30",59289,9.16,68.15,1003.571,384.3,0,"2020-09-19 09:30:30"
"2020-09-19 10:05:30",59290,10.28,53.72,1003.988,460.8,0,"2020-09-19 10:00:30"
"2020-09-19 10:35:30",59291,10.36,50.53,1004.182,552.9,0,"2020-09-19 10:30:30"
"2020-09-19 11:05:30",59292,10.66,50.38,1004.065,645.7,0,"2020-09-19 11:00:30"
"2020-09-19 11:35:30",59293,10.7,49.2,1003.983,655,0,"2020-09-19 11:30:30"
"2020-09-19 12:05:30",59294,11,47.34,1004.089,690,0,"2020-09-19 12:00:30"
"2020-09-19 12:35:30",59295,11.16,47.68,1003.897,710.8,0,"2020-09-19 12:30:30"
"2020-09-19 13:05:30",59296,11.41,46.33,1003.717,705.5,0,"2020-09-19 13:00:30"
"2020-09-19 13:35:30",59297,11.84,44.51,1003.552,712.3,0,"2020-09-19 13:30:30"
"2020-09-19 14:05:30",59298,12.24,44.64,1003.151,561.6,0,"2020-09-19 14:00:30"
"2020-09-19 14:35:30",59299,12.43,42.91,1002.786,655.2,0,"2020-09-19 14:30:30"
"2020-09-19 15:05:30",59300,12.89,41.34,1002.68,608.9,0,"2020-09-19 15:00:30"
"2020-09-19 15:35:30",59301,13.24,42.25,1002.583,561.2,0,"2020-09-19 15:30:30"
"2020-09-19 16:05:30",59302,13.13,45.78,1002.298,510.9,0,"2020-09-19 16:00:30"
"2020-09-19 16:35:30",59303,12.99,49.34,1002.302,430.6,0,"2020-09-19 16:30:30"
"2020-09-19 17:05:30",59304,12.88,49.88,1002.37,335.3,0,"2020-09-19 17:00:30"
"2020-09-19 17:35:30",59305,12.61,48.92,1002.603,247,0,"2020-09-19 17:30:30"
"2020-09-19 18:05:30",59306,12.21,48.61,1002.873,163.3,0,"2020-09-19 18:00:30"
"2020-09-19 18:35:30",59307,12.15,52.09,1003.074,80.4,0,"2020-09-19 18:30:30"
"2020-09-19 19:05:30",59308,11.41,54.23,1003.077,6.514,0,"2020-09-19 19:00:30"
"2020-09-19 19:35:30",59309,10.83,59.37,1003.441,0.247,0,"2020-09-19 19:30:30"
"2020-09-19 19:35:30",59309,10.83,59.37,1003.441,0.247,0,"2020-09-19 19:30:30"
"2020-09-19 20:05:30",59310,9.91,65.9,1003.606,0,0,"2020-09-19 20:00:30"
"2020-09-19 20:35:30",59311,9.52,66.66,1004.036,0,0,"2020-09-19 20:30:30"
"2020-09-19 21:05:30",59312,8.8,68.17,1004.369,0.001,0,"2020-09-19 21:00:30"
"2020-09-19 21:35:30",59313,8.73,65.03,1004.421,0.001,0,"2020-09-19 21:30:30"
"2020-09-19 22:05:30",59314,8.69,69.39,1004.437,0.002,0,"2020-09-19 22:00:30"
"2020-09-19 22:35:30",59315,8.17,71.33,1004.62,0,0,"2020-09-19 22:30:30"
"2020-09-19 23:05:30",59316,8.15,74.25,1004.699,0,0,"2020-09-19 23:00:30"
"2020-09-19 23:35:30",59317,8.11,70.06,1004.832,0.001,0,"2020-09-19 23:30:30"
"2020-09-20 00:05:30",59318,7.933,79.29,1005.023,0,0,"2020-09-20 00:00:30"
"2020-09-20 00:35:30",59319,7.655,86.9,1005.062,0,0,"2020-09-20 00:30:30"
"2020-09-20 01:05:30",59320,7.215,90.4,1005.166,0,0,"2020-09-20 01:00:30"
"2020-09-20 01:35:30",59321,7.215,91.5,1005.251,0,0,"2020-09-20 01:30:30"
"2020-09-20 02:05:30",59322,6.944,95.7,1005.361,0,0,"2020-09-20 02:00:30"
"2020-09-20 02:35:30",59323,6.526,96.3,1005.506,0,0,"2020-09-20 02:30:30"
"2020-09-20 03:05:30",59324,6.26,98.9,1005.782,0,0,"2020-09-20 03:00:30"
"2020-09-20 03:35:30",59325,6.323,97.5,1005.971,0.001,0,"2020-09-20 03:30:30"
"2020-09-20 04:05:30",59326,5.92,89.7,1006.097,0,0,"2020-09-20 04:00:30"
"2020-09-20 04:35:30",59327,6.349,92.2,1006.312,0,0,"2020-09-20 04:30:30"
"2020-09-20 05:05:30",59328,6.291,88,1006.456,0,0,"2020-09-20 05:00:30"
"2020-09-20 05:35:30",59329,6.85,86.7,1006.71,0,0,"2020-09-20 05:30:30"
"2020-09-20 06:05:30",59330,6.741,91.6,1006.917,0,0,"2020-09-20 06:00:30"
"2020-09-20 06:35:30",59331,6.839,87.7,1007.282,0.247,0,"2020-09-20 06:30:30"
"2020-09-20 07:05:30",59332,6.784,79.53,1007.706,5.702,0,"2020-09-20 07:00:30"
"2020-09-20 07:35:30",59333,6.895,82.1,1008.063,33.3,0,"2020-09-20 07:30:30"
"2020-09-20 08:05:30",59334,6.973,81.3,1008.37,97.5,0,"2020-09-20 08:00:30"
"2020-09-20 08:35:30",59335,7.952,64.38,1008.688,135.7,0,"2020-09-20 08:30:30"
"2020-09-20 09:05:30",59336,8.95,73.04,1008.943,460.3,0,"2020-09-20 09:00:30"
"2020-09-20 09:35:30",59337,9.31,73.21,1009.347,340.3,0,"2020-09-20 09:30:30"
"2020-09-20 10:05:30",59338,10.05,72.77,1009.458,324.2,0,"2020-09-20 10:00:30"
"2020-09-20 10:35:30",59339,11.12,62.97,1009.596,556.1,0,"2020-09-20 10:30:30"
"2020-09-20 11:05:30",59340,12.05,50.53,1009.378,586.4,0,"2020-09-20 11:00:30"
"2020-09-20 11:35:30",59341,13.06,36.15,1009.292,631.7,0,"2020-09-20 11:30:30"
"2020-09-20 12:05:30",59342,13.39,32.54,1009.221,666.9,0,"2020-09-20 12:00:30"
"2020-09-20 12:35:30",59343,13.87,31.81,1009.206,693,0,"2020-09-20 12:30:30"
"2020-09-20 13:05:30",59344,14.38,35.55,1009.199,703.6,0,"2020-09-20 13:00:30"
"2020-09-20 13:35:30",59345,14.64,33.57,1008.878,699.8,0,"2020-09-20 13:30:30"
"2020-09-20 14:05:30",59346,14.74,34.63,1008.503,680.2,0,"2020-09-20 14:00:30"
"2020-09-20 14:35:30",59347,14.81,31.88,1008.419,652,0,"2020-09-20 14:30:30"
"2020-09-20 15:05:30",59348,14.85,31.98,1008.328,608,0,"2020-09-20 15:00:30"
"2020-09-20 15:35:30",59349,15.04,32.02,1008.248,555.4,0,"2020-09-20 15:30:30"
"2020-09-20 16:05:30",59350,15.08,33.46,1007.974,489.5,0,"2020-09-20 16:00:30"
"2020-09-20 16:35:30",59351,15.13,34.07,1007.996,414.5,0,"2020-09-20 16:30:30"
"2020-09-20 17:05:30",59352,15.19,30.6,1007.92,336.2,0,"2020-09-20 17:00:30"
"2020-09-20 17:35:30",59353,15.14,31.6,1007.673,249.2,0,"2020-09-20 17:30:30"
"2020-09-20 18:05:30",59354,15.19,35.64,1007.898,158.1,0,"2020-09-20 18:00:30"
"2020-09-20 18:35:30",59355,14.97,35.43,1008.172,82.6,0,"2020-09-20 18:30:30"
"2020-09-20 19:05:30",59356,14.29,41.41,1008.214,8.1,0,"2020-09-20 19:00:30"
"2020-09-20 19:35:30",59357,13.03,48.82,1008.381,0.131,0,"2020-09-20 19:30:30"
"2020-09-20 20:05:30",59358,12.06,52.04,1008.5,0,0,"2020-09-20 20:00:30"
"2020-09-20 20:35:30",59359,12,53.96,1008.816,0,0,"2020-09-20 20:30:30"
"2020-09-20 21:05:30",59360,11.78,55.41,1008.78,0,0,"2020-09-20 21:00:30"
"2020-09-20 21:35:30",59361,11.45,56.73,1008.859,0,0,"2020-09-20 21:30:30"
"2020-09-20 22:05:30",59362,11.6,60.13,1009.019,0.001,0,"2020-09-20 22:00:30"
"2020-09-20 22:35:30",59363,11.23,59.65,1008.946,0,0,"2020-09-20 22:30:30"
"2020-09-20 23:05:30",59364,10.87,62.52,1009.018,0.002,0,"2020-09-20 23:00:30"
"2020-09-20 23:35:30",59365,10.34,71.63,1009.028,0.001,0,"2020-09-20 23:30:30"
"2020-09-21 00:05:30",59366,10.09,75.59,1009.124,0.002,0,"2020-09-21 00:00:30"
"2020-09-21 00:35:30",59367,9.67,80.5,1009.13,0.002,0,"2020-09-21 00:30:30"
"2020-09-21 01:05:30",59368,9.46,85,1009.173,0.001,0,"2020-09-21 01:00:30"
"2020-09-21 01:35:30",59369,9.04,86.8,1009.362,0.002,0,"2020-09-21 01:30:30"
"2020-09-21 02:05:30",59370,8.36,86.5,1009.256,0.01,0,"2020-09-21 02:00:30"
"2020-09-21 02:35:30",59371,8.08,90,1009.239,0.001,0,"2020-09-21 02:30:30"
"2020-09-21 03:05:30",59372,7.693,87.1,1009.112,0,0,"2020-09-21 03:00:30"
"2020-09-21 03:35:30",59373,7.562,92.3,1009.084,0,0,"2020-09-21 03:30:30"
"2020-09-21 04:05:30",59374,6.864,92.4,1009.137,0,0,"2020-09-21 04:00:30"
"2020-09-21 04:35:30",59375,6.604,97.8,1009.118,0,0,"2020-09-21 04:30:30"
"2020-09-21 05:05:30",59376,6.548,100,1009.169,0.001,0,"2020-09-21 05:00:30"
"2020-09-21 05:35:30",59377,6.398,100,1009.007,0.002,0,"2020-09-21 05:30:30"
"2020-09-21 06:05:30",59378,6.8,99.7,1009.218,0.001,0,"2020-09-21 06:00:30"
"2020-09-21 06:35:30",59379,6.669,100,1009.391,0.246,0,"2020-09-21 06:30:30"
"2020-09-21 07:05:30",59380,6.383,100,1009.464,5.162,0,"2020-09-21 07:00:30"
"2020-09-21 07:35:30",59381,6.316,99.7,1009.85,62.33,0,"2020-09-21 07:30:30"
"2020-09-21 08:05:30",59382,6.792,94.7,1009.964,146.1,0,"2020-09-21 08:00:30"
"2020-09-21 08:35:30",59383,7.98,80.7,1010.047,221.7,0,"2020-09-21 08:30:30"
"2020-09-21 09:05:30",59384,8.91,76.36,1010.339,305.1,0,"2020-09-21 09:00:30"
"2020-09-21 09:35:30",59385,10.07,73.42,1010.552,383.2,0,"2020-09-21 09:30:30"
"2020-09-21 10:05:30",59386,11.45,65.38,1010.492,459.1,0,"2020-09-21 10:00:30"
"2020-09-21 10:35:30",59387,12.68,58.77,1010.365,526.9,0,"2020-09-21 10:30:30"
"2020-09-21 11:05:30",59388,13.77,53.07,1010.105,586.3,0,"2020-09-21 11:00:30"
"2020-09-21 11:35:30",59389,15.43,38.66,1009.732,633.6,0,"2020-09-21 11:30:30"
"2020-09-21 12:05:30",59390,15.09,36.29,1009.493,667.4,0,"2020-09-21 12:00:30"
"2020-09-21 12:35:30",59391,15.21,37.98,1009.067,690.2,0,"2020-09-21 12:30:30"
"2020-09-21 13:05:30",59392,15.61,37.44,1008.766,696.7,0,"2020-09-21 13:00:30"
"2020-09-21 13:35:30",59393,16.11,36.2,1008.333,692.4,0,"2020-09-21 13:30:30"
"2020-09-21 14:05:30",59394,16.21,38.18,1007.838,675.8,0,"2020-09-21 14:00:30"
"2020-09-21 14:35:30",59395,16.52,35.16,1007.207,645.8,0,"2020-09-21 14:30:30"
"2020-09-21 15:05:30",59396,16.86,36.2,1006.825,601.9,0,"2020-09-21 15:00:30"
"2020-09-21 15:35:30",59397,17.1,34.54,1006.166,546.9,0,"2020-09-21 15:30:30"
"2020-09-21 16:05:30",59398,17.24,34.63,1005.698,471.8,0,"2020-09-21 16:00:30"
"2020-09-21 16:35:30",59399,17.44,34.92,1005.312,408.1,0,"2020-09-21 16:30:30"
"2020-09-21 17:05:30",59400,17.67,35.03,1004.98,325.2,0,"2020-09-21 17:00:30"
"2020-09-21 17:35:30",59401,17.91,34.75,1004.686,239.6,0,"2020-09-21 17:30:30"
"2020-09-21 18:05:30",59402,18.03,35.44,1004.519,156.4,0,"2020-09-21 18:00:30"
"2020-09-21 18:35:30",59403,17.63,45.82,1004.394,68.79,0,"2020-09-21 18:30:30"
"2020-09-21 19:05:30",59404,16.48,49.82,1004.288,5.533,0,"2020-09-21 19:00:30"
"2020-09-21 19:35:30",59405,15.53,46.35,1004.183,0,0,"2020-09-21 19:30:30"
"2020-09-21 20:05:30",59406,14.77,48,1004.167,0,0,"2020-09-21 20:00:30"
"2020-09-21 20:35:30",59407,14.74,52.43,1004.009,0,0,"2020-09-21 20:30:30"
"2020-09-21 21:05:30",59408,14.16,53.37,1003.88,0,0,"2020-09-21 21:00:30"
"2020-09-21 21:35:30",59409,13.33,68.38,1003.741,0,0,"2020-09-21 21:30:30"
"2020-09-21 22:05:30",59410,12.85,69.42,1003.393,0,0,"2020-09-21 22:00:30"
"2020-09-21 22:35:30",59411,12.23,72.62,1003.02,0,0,"2020-09-21 22:30:30"
"2020-09-21 23:05:30",59412,11.87,73.99,1002.832,0,0,"2020-09-21 23:00:30"
"2020-09-21 23:35:30",59413,11.34,72.87,1002.634,0.001,0,"2020-09-21 23:30:30"
"2020-09-22 00:05:30",59414,10.87,75.95,1002.306,0.001,0,"2020-09-22 00:00:30"
"2020-09-22 00:35:30",59415,10.61,77.99,1002.09,0.002,0,"2020-09-22 00:30:30"
"2020-09-22 01:05:30",59416,10.29,75.06,1001.703,0.001,0,"2020-09-22 01:00:30"
"2020-09-22 01:35:30",59417,9.91,77.43,1001.766,0,0,"2020-09-22 01:30:30"
"2020-09-22 02:05:30",59418,9.56,80.3,1001.598,0.001,0,"2020-09-22 02:00:30"
"2020-09-22 02:35:30",59419,9.33,82,1001.405,0.003,0,"2020-09-22 02:30:30"
"2020-09-22 03:05:30",59420,8.53,85,1001.127,0.002,0,"2020-09-22 03:00:30"
"2020-09-22 03:35:30",59421,8.15,85.2,1000.821,0.001,0,"2020-09-22 03:30:30"
"2020-09-22 03:35:30",59421,8.15,85.2,1000.821,0.001,0,"2020-09-22 03:30:30"
"2020-09-22 04:05:30",59422,7.999,85.9,1000.69,0.002,0,"2020-09-22 04:00:30"
"2020-09-22 04:35:30",59423,8.27,88,1000.587,0.003,0,"2020-09-22 04:30:30"
"2020-09-22 05:05:30",59424,8.18,86,1000.375,0,0,"2020-09-22 05:00:30"
"2020-09-22 05:35:30",59425,7.979,88.2,1000.054,0.001,0,"2020-09-22 05:30:30"
"2020-09-22 06:05:30",59426,8.04,89.3,999.7756,0,0,"2020-09-22 06:00:30"
"2020-09-22 06:35:30",59427,8.05,89.9,999.4548,0.185,0,"2020-09-22 06:30:30"
"2020-09-22 07:05:30",59428,7.59,87.2,999.3297,6.812,0,"2020-09-22 07:00:30"
"2020-09-22 07:35:30",59429,7.267,84.6,999.3162,44.05,0,"2020-09-22 07:30:30"
"2020-09-22 08:05:30",59430,7.829,85.5,999.1927,138.2,0,"2020-09-22 08:00:30"
"2020-09-22 08:35:30",59431,8.7,76.91,998.7565,205.3,0,"2020-09-22 08:30:30"
"2020-09-22 09:05:30",59432,9.75,77.12,998.8384,278.9,0,"2020-09-22 09:00:30"
"2020-09-22 09:35:30",59433,10.78,68.72,998.5609,344.6,0,"2020-09-22 09:30:30"
"2020-09-22 10:05:30",59434,12.6,60.8,998.3476,412.5,0,"2020-09-22 10:00:30"
"2020-09-22 10:35:30",59435,12.4,66.23,998.3506,473.2,0,"2020-09-22 10:30:30"
"2020-09-22 11:05:30",59436,13.5,58.16,997.9079,530.7,0,"2020-09-22 11:00:30"
"2020-09-22 11:35:30",59437,14.22,51.96,997.5,577.7,0,"2020-09-22 11:30:30"
"2020-09-22 12:05:30",59438,15.24,50,996.912,616.6,0,"2020-09-22 12:00:30"
"2020-09-22 12:35:30",59439,15.82,47.2,996.5765,633.5,0,"2020-09-22 12:30:30"
"2020-09-22 13:05:30",59440,16.36,44.69,995.9643,643.5,0,"2020-09-22 13:00:30"
